job_id,title,sector,description,required_skills,experience_level,company_type,location
JOB_04567,Lead Telemedicine Developer,Sağlık Teknolojileri,"Lead seviyede Telemedicine Developer pozisyonu için başvuruları kabul ediyoruz. Ar-Ge Merkezi olarak Sağlık Teknolojileri alanında öncü projeler geliştiriyoruz. Aranan nitelikler: R, Clinical Data Management, Electronic Health Records, HL7, FHIR, Python, Telemedicine Platforms, HIPAA Compliance, Bioinformatics, Medical Imaging. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","R, Clinical Data Management, Electronic Health Records, HL7, FHIR, Python, Telemedicine Platforms, HIPAA Compliance, Bioinformatics, Medical Imaging",Lead,Ar-Ge Merkezi,Hybrid
JOB_04568,Senior SOC Analyst,Siber Güvenlik,"Senior seviyede SOC Analyst pozisyonu için başvuruları kabul ediyoruz. Startup olarak Siber Güvenlik alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Incident Response, Vulnerability Assessment, OWASP, Cryptography, Penetration Testing, SIEM, Security Auditing, Network Security. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Incident Response, Vulnerability Assessment, OWASP, Cryptography, Penetration Testing, SIEM, Security Auditing, Network Security",Senior,Startup,Hybrid
JOB_04569,Principal Telemedicine Developer,Sağlık Teknolojileri,"Teknoloji Devi bünyesinde görev yapacak Principal seviye Telemedicine Developer arıyoruz. Sağlık Teknolojileri alanında deneyimli, Clinical Data Management, HIPAA Compliance, Bioinformatics teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Clinical Data Management, HIPAA Compliance, Bioinformatics, HL7, Telemedicine Platforms. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Clinical Data Management, HIPAA Compliance, Bioinformatics, HL7, Telemedicine Platforms",Principal,Teknoloji Devi,İstanbul
JOB_04570,Senior Site Reliability Engineer,Bulut Bilişim,"Bulut Bilişim sektöründe faaliyet gösteren Teknoloji Devi'ümüz için Senior Site Reliability Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Kubernetes, Terraform, EC2, Cost Optimization, Azure konularında deneyim. Ayrıca Docker, AWS, Google Cloud, Cloud Security, CloudFormation, S3 teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Kubernetes, Terraform, EC2, Cost Optimization, Azure, Docker, AWS, Google Cloud, Cloud Security, CloudFormation, S3",Senior,Teknoloji Devi,Hybrid
JOB_04571,Senior Security Architect,Siber Güvenlik,"Senior seviyede Security Architect pozisyonu için başvuruları kabul ediyoruz. Startup olarak Siber Güvenlik alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Network Security, Incident Response, Security Auditing, SIEM, Wireshark, Kali Linux. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Network Security, Incident Response, Security Auditing, SIEM, Wireshark, Kali Linux",Senior,Startup,Hybrid
JOB_04572,Mid-Level Unity Developer,Oyun Geliştirme,"Ar-Ge Merkezi bünyesinde görev yapacak Mid-Level seviye Unity Developer arıyoruz. Oyun Geliştirme alanında deneyimli, Shader Programming, Animation, Blender teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Shader Programming, Animation, Blender, Unity, C#, Unreal Engine, Performance Optimization, 3D Modeling, Game Physics, Game AI. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Shader Programming, Animation, Blender, Unity, C#, Unreal Engine, Performance Optimization, 3D Modeling, Game Physics, Game AI",Mid-Level,Ar-Ge Merkezi,Ankara
JOB_04573,Mid-Level Research Scientist,Yapay Zeka,"Kurumsal Firma bünyesinde görev yapacak Mid-Level seviye Research Scientist arıyoruz. Yapay Zeka alanında deneyimli, Hugging Face, Transformers, Reinforcement Learning teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Hugging Face, Transformers, Reinforcement Learning, Deep Learning, BERT, Model Deployment, Python, Keras, MLOps. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Hugging Face, Transformers, Reinforcement Learning, Deep Learning, BERT, Model Deployment, Python, Keras, MLOps",Mid-Level,Kurumsal Firma,Remote
JOB_04574,Principal Firmware Engineer,IoT ve Gömülü Sistemler,"Principal seviyede Firmware Engineer pozisyonu için başvuruları kabul ediyoruz. Scale-up olarak IoT ve Gömülü Sistemler alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Arduino, Embedded Linux, RTOS, Wireless Communication, Python, MQTT, Microcontrollers, Sensor Integration, Raspberry Pi, PCB Design. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Arduino, Embedded Linux, RTOS, Wireless Communication, Python, MQTT, Microcontrollers, Sensor Integration, Raspberry Pi, PCB Design",Principal,Scale-up,Ankara
JOB_04575,Lead IoT Engineer,IoT ve Gömülü Sistemler,"Kurumsal Firma bünyesinde görev yapacak Lead seviye IoT Engineer arıyoruz. IoT ve Gömülü Sistemler alanında deneyimli, Embedded Linux, MQTT, Circuit Design teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Embedded Linux, MQTT, Circuit Design, C, Microcontrollers, Wireless Communication. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Embedded Linux, MQTT, Circuit Design, C, Microcontrollers, Wireless Communication",Lead,Kurumsal Firma,Remote
JOB_04576,Senior Graphics Programmer,Oyun Geliştirme,"Senior seviyede Graphics Programmer pozisyonu için başvuruları kabul ediyoruz. Startup olarak Oyun Geliştirme alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Shader Programming, C++, Performance Optimization, C#, Multiplayer Systems. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Shader Programming, C++, Performance Optimization, C#, Multiplayer Systems",Senior,Startup,İstanbul
JOB_04577,Senior Game Designer,Oyun Geliştirme,"Oyun Geliştirme sektöründe faaliyet gösteren Teknoloji Devi'ümüz için Senior Game Designer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: C++, Game Physics, Unreal Engine, 3D Modeling, Blender konularında deneyim. Ayrıca  teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","C++, Game Physics, Unreal Engine, 3D Modeling, Blender",Senior,Teknoloji Devi,İzmir
JOB_04578,Mid-Level Software Architect,Yazılım Geliştirme,"Mid-Level seviyede Software Architect pozisyonu için başvuruları kabul ediyoruz. Teknoloji Devi olarak Yazılım Geliştirme alanında öncü projeler geliştiriyoruz. Aranan nitelikler: GraphQL, Microservices, REST API, Python, PostgreSQL, React. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","GraphQL, Microservices, REST API, Python, PostgreSQL, React",Mid-Level,Teknoloji Devi,Hybrid
JOB_04579,Senior Risk Analyst,Finans Teknolojileri,"Startup bünyesinde görev yapacak Senior seviye Risk Analyst arıyoruz. Finans Teknolojileri alanında deneyimli, Solidity, Regulatory Compliance, Blockchain teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Solidity, Regulatory Compliance, Blockchain, Payment Gateway Integration, SQL, Java, Financial Analysis, Smart Contracts, Python, Algorithmic Trading. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Solidity, Regulatory Compliance, Blockchain, Payment Gateway Integration, SQL, Java, Financial Analysis, Smart Contracts, Python, Algorithmic Trading",Senior,Startup,Hybrid
JOB_04580,Junior Security Analyst,Siber Güvenlik,"Startup bünyesinde görev yapacak Junior seviye Security Analyst arıyoruz. Siber Güvenlik alanında deneyimli, Cryptography, OWASP, Vulnerability Assessment teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Cryptography, OWASP, Vulnerability Assessment, Firewall, Kali Linux, Burp Suite, Penetration Testing, Incident Response, Network Security, Security Auditing, SIEM, Wireshark. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Cryptography, OWASP, Vulnerability Assessment, Firewall, Kali Linux, Burp Suite, Penetration Testing, Incident Response, Network Security, Security Auditing, SIEM, Wireshark",Junior,Startup,Remote
JOB_04581,Senior Software Architect,Yazılım Geliştirme,"Scale-up bünyesinde görev yapacak Senior seviye Software Architect arıyoruz. Yazılım Geliştirme alanında deneyimli, C++, PostgreSQL, GraphQL teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: C++, PostgreSQL, GraphQL, Git, Redis, JavaScript, Docker, Java, Node.js, Microservices. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","C++, PostgreSQL, GraphQL, Git, Redis, JavaScript, Docker, Java, Node.js, Microservices",Senior,Scale-up,Hybrid
JOB_04582,Lead Blockchain Developer,Finans Teknolojileri,"Finans Teknolojileri sektöründe faaliyet gösteren Scale-up'ümüz için Lead Blockchain Developer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Java, Solidity, Financial Analysis, Algorithmic Trading, Python konularında deneyim. Ayrıca SQL, Smart Contracts, Blockchain, Payment Gateway Integration, Risk Modeling teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Java, Solidity, Financial Analysis, Algorithmic Trading, Python, SQL, Smart Contracts, Blockchain, Payment Gateway Integration, Risk Modeling",Lead,Scale-up,İzmir
JOB_04583,Mid-Level Azure Administrator,Bulut Bilişim,"Bulut Bilişim sektöründe faaliyet gösteren Uluslararası Şirket'ümüz için Mid-Level Azure Administrator pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: EC2, Cost Optimization, Azure, Lambda, CloudFormation konularında deneyim. Ayrıca AWS, Docker, Terraform, Google Cloud, S3, Kubernetes, Serverless Architecture teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","EC2, Cost Optimization, Azure, Lambda, CloudFormation, AWS, Docker, Terraform, Google Cloud, S3, Kubernetes, Serverless Architecture",Mid-Level,Uluslararası Şirket,İzmir
JOB_04584,Mid-Level Unity Developer,Oyun Geliştirme,"Oyun Geliştirme sektöründe faaliyet gösteren Startup'ümüz için Mid-Level Unity Developer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Animation, Shader Programming, Multiplayer Systems, Blender, 3D Modeling konularında deneyim. Ayrıca C#, C++, Game Physics, Game AI, Performance Optimization, Unreal Engine, Unity teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Animation, Shader Programming, Multiplayer Systems, Blender, 3D Modeling, C#, C++, Game Physics, Game AI, Performance Optimization, Unreal Engine, Unity",Mid-Level,Startup,İstanbul
JOB_04585,Senior Site Reliability Engineer,Bulut Bilişim,"Danışmanlık Firması bünyesinde görev yapacak Senior seviye Site Reliability Engineer arıyoruz. Bulut Bilişim alanında deneyimli, EC2, Cloud Security, Cost Optimization teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: EC2, Cloud Security, Cost Optimization, Terraform, Docker, Kubernetes, Lambda, CloudFormation, Google Cloud, Azure. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","EC2, Cloud Security, Cost Optimization, Terraform, Docker, Kubernetes, Lambda, CloudFormation, Google Cloud, Azure",Senior,Danışmanlık Firması,Remote
JOB_04586,Junior Product Manager,E-Ticaret,"E-Ticaret sektöründe faaliyet gösteren Startup'ümüz için Junior Product Manager pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Conversion Optimization, Shopify, CRM, A/B Testing, Product Management konularında deneyim. Ayrıca Inventory Management, SEO, User Experience Design, Magento, Google Analytics teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Conversion Optimization, Shopify, CRM, A/B Testing, Product Management, Inventory Management, SEO, User Experience Design, Magento, Google Analytics",Junior,Startup,Ankara
JOB_04587,Principal Telemedicine Developer,Sağlık Teknolojileri,"Teknoloji Devi bünyesinde görev yapacak Principal seviye Telemedicine Developer arıyoruz. Sağlık Teknolojileri alanında deneyimli, FHIR, Clinical Data Management, HL7 teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: FHIR, Clinical Data Management, HL7, Python, Medical Imaging, Telemedicine Platforms, Electronic Health Records, Bioinformatics, R. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","FHIR, Clinical Data Management, HL7, Python, Medical Imaging, Telemedicine Platforms, Electronic Health Records, Bioinformatics, R",Principal,Teknoloji Devi,İstanbul
JOB_04588,Senior Azure Administrator,Bulut Bilişim,"Senior seviyede Azure Administrator pozisyonu için başvuruları kabul ediyoruz. Uluslararası Şirket olarak Bulut Bilişim alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Azure, Lambda, Docker, Cloud Security, AWS, CloudFormation, Kubernetes, Terraform. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Azure, Lambda, Docker, Cloud Security, AWS, CloudFormation, Kubernetes, Terraform",Senior,Uluslararası Şirket,İzmir
JOB_04589,Mid-Level Embedded Systems Developer,IoT ve Gömülü Sistemler,"Mid-Level seviyede Embedded Systems Developer pozisyonu için başvuruları kabul ediyoruz. Scale-up olarak IoT ve Gömülü Sistemler alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Raspberry Pi, Microcontrollers, Circuit Design, MQTT, Wireless Communication, Sensor Integration, PCB Design, C++, Embedded Linux, C, Arduino, RTOS. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Raspberry Pi, Microcontrollers, Circuit Design, MQTT, Wireless Communication, Sensor Integration, PCB Design, C++, Embedded Linux, C, Arduino, RTOS",Mid-Level,Scale-up,Ankara
JOB_04590,Principal Product Manager,E-Ticaret,"E-Ticaret sektöründe faaliyet gösteren Kurumsal Firma'ümüz için Principal Product Manager pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: CRM, A/B Testing, Payment Integration, Inventory Management, Conversion Optimization konularında deneyim. Ayrıca SEO, Product Management, User Experience Design, Google Analytics teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","CRM, A/B Testing, Payment Integration, Inventory Management, Conversion Optimization, SEO, Product Management, User Experience Design, Google Analytics",Principal,Kurumsal Firma,Ankara
JOB_04591,Principal Payment Systems Engineer,Finans Teknolojileri,"Uluslararası Şirket bünyesinde görev yapacak Principal seviye Payment Systems Engineer arıyoruz. Finans Teknolojileri alanında deneyimli, Java, Python, Regulatory Compliance teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Java, Python, Regulatory Compliance, Payment Gateway Integration, SQL, Solidity, Financial Analysis, Risk Modeling, Smart Contracts, Blockchain. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Java, Python, Regulatory Compliance, Payment Gateway Integration, SQL, Solidity, Financial Analysis, Risk Modeling, Smart Contracts, Blockchain",Principal,Uluslararası Şirket,Ankara
